pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,SZSResult,SZSOutput,SZSStatus,,5005
469015688,Sledgehammer_lambdas/fta/fta0012.pfho.p,8265333,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.75878,1.90093,33773008,Theorem,THM-CRf,CRf,THM,,
469015691,Sledgehammer_lambdas/fta/fta0408.pfho.p,8265334,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.21105,2.36258,33769824,Theorem,THM-CRf,CRf,THM,,
469015694,Sledgehammer_lambdas/fta/fta0161.pfho.p,8265335,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,96.8418,35430112,--,UNK-Non,Non,UNK,,
469015697,Sledgehammer_lambdas/fta/fta0089.pfho.p,8265336,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.17,82.0765,36376764,--,UNK-Non,Non,UNK,,
469015700,Sledgehammer_lambdas/fta/fta0121.pfho.p,8265337,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.41684,2.49374,33769952,Theorem,THM-CRf,CRf,THM,,
469015703,Sledgehammer_lambdas/fta/fta0387.pfho.p,8265338,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.58444,1.74016,33768388,Theorem,THM-CRf,CRf,THM,,
469015706,Sledgehammer_lambdas/fta/fta0052.pfho.p,8265339,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.25272,2.40755,33769300,Theorem,THM-CRf,CRf,THM,,
469015709,Sledgehammer_lambdas/fta/fta0049.pfho.p,8265340,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.2425,2.37364,33769504,Theorem,THM-CRf,CRf,THM,,
469015712,Sledgehammer_lambdas/fta/fta0274.pfho.p,8265341,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.69213,1.78267,33785280,Theorem,THM-CRf,CRf,THM,,
469015715,Sledgehammer_lambdas/fta/fta0307.pfho.p,8265342,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,102.443,40853116,--,UNK-Non,Non,UNK,,
469015718,Sledgehammer_lambdas/fta/fta0092.pfho.p,8265343,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,82.2494,36157276,--,UNK-Non,Non,UNK,,
469015721,Sledgehammer_lambdas/fta/fta0347.pfho.p,8265344,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,82.6377,38094784,--,UNK-Non,Non,UNK,,
469015724,Sledgehammer_lambdas/fta/fta0009.pfho.p,8265345,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.98289,2.08311,33835044,Theorem,THM-CRf,CRf,THM,,
469015727,Sledgehammer_lambdas/fta/fta0234.pfho.p,8265346,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.73899,1.9103,33785808,Theorem,THM-CRf,CRf,THM,,
469015730,Sledgehammer_lambdas/fta/fta0262.pfho.p,8265347,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.1857,1.27984,33834000,Theorem,THM-CRf,CRf,THM,,
469015733,Sledgehammer_lambdas/fta/fta0311.pfho.p,8265348,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.76094,1.87112,33768916,Theorem,THM-CRf,CRf,THM,,
469015736,Sledgehammer_lambdas/fta/fta0084.pfho.p,8265349,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.66444,1.77656,33768652,Theorem,THM-CRf,CRf,THM,,
469015739,Sledgehammer_lambdas/fta/fta0351.pfho.p,8265350,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.18171,2.34275,33769300,Theorem,THM-CRf,CRf,THM,,
469015742,Sledgehammer_lambdas/fta/fta0222.pfho.p,8265351,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.34,83.3555,35328048,--,UNK-Non,Non,UNK,,
469015745,Sledgehammer_lambdas/fta/fta0405.pfho.p,8265352,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.33,83.0098,35996356,--,UNK-Non,Non,UNK,,
469015748,Sledgehammer_lambdas/fta/fta0004.pfho.p,8265353,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.1,112.002,43262332,--,UNK-Non,Non,UNK,,
469015751,Sledgehammer_lambdas/fta/fta0239.pfho.p,8265354,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,22.3883,8.99838,35379472,Theorem,THM-CRf,CRf,THM,,
469015754,Sledgehammer_lambdas/fta/fta0177.pfho.p,8265355,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.70157,2.81256,33835440,Theorem,THM-CRf,CRf,THM,,
469015757,Sledgehammer_lambdas/fta/fta0137.pfho.p,8265356,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,83.6393,35223860,--,UNK-Non,Non,UNK,,
469015760,Sledgehammer_lambdas/fta/fta0391.pfho.p,8265357,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.40105,3.20446,33980288,Theorem,THM-CRf,CRf,THM,,
469015763,Sledgehammer_lambdas/fta/fta0044.pfho.p,8265358,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.64961,2.28799,33886796,Theorem,THM-CRf,CRf,THM,,
469015766,Sledgehammer_lambdas/fta/fta0279.pfho.p,8265359,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.37922,1.4675,33834132,Theorem,THM-CRf,CRf,THM,,
469015769,Sledgehammer_lambdas/fta/fta0119.pfho.p,8265360,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.15,126.053,52002588,--,UNK-Non,Non,UNK,,
469015772,Sledgehammer_lambdas/fta/fta0324.pfho.p,8265361,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.6908,3.17124,33901728,Theorem,THM-CRf,CRf,THM,,
469015775,Sledgehammer_lambdas/fta/fta0257.pfho.p,8265362,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.24,83.478,36628236,--,UNK-Non,Non,UNK,,
469015778,Sledgehammer_lambdas/fta/fta0182.pfho.p,8265363,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.37242,2.51694,33836100,Theorem,THM-CRf,CRf,THM,,
469015781,Sledgehammer_lambdas/fta/fta0217.pfho.p,8265364,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.21794,2.50089,33911508,Theorem,THM-CRf,CRf,THM,,
469015784,Sledgehammer_lambdas/fta/fta0159.pfho.p,8265365,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.35,82.1583,35219088,--,UNK-Non,Non,UNK,,
469015787,Sledgehammer_lambdas/fta/fta0364.pfho.p,8265366,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.34457,2.46319,33769300,Theorem,THM-CRf,CRf,THM,,
469015790,Sledgehammer_lambdas/fta/fta0142.pfho.p,8265367,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.40086,1.52793,33834264,Theorem,THM-CRf,CRf,THM,,
469015793,Sledgehammer_lambdas/fta/fta0297.pfho.p,8265368,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.80433,2.79129,33965620,Theorem,THM-CRf,CRf,THM,,
469015796,Sledgehammer_lambdas/fta/fta0031.pfho.p,8265369,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.850716,0.967222,33833608,Theorem,THM-CRf,CRf,THM,,
469015799,Sledgehammer_lambdas/fta/fta0071.pfho.p,8265370,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.3927,2.31204,34256812,Theorem,THM-CRf,CRf,THM,,
469015802,Sledgehammer_lambdas/fta/fta0199.pfho.p,8265371,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.36204,3.39575,33837280,Theorem,THM-CRf,CRf,THM,,
469015805,Sledgehammer_lambdas/fta/fta0102.pfho.p,8265372,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.33,82.9928,36529024,--,UNK-Non,Non,UNK,,
469015808,Sledgehammer_lambdas/fta/fta0154.pfho.p,8265373,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.29,82.0035,36067224,--,UNK-Non,Non,UNK,,
469015811,Sledgehammer_lambdas/fta/fta0281.pfho.p,8265374,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.40262,1.49547,33834000,Theorem,THM-CRf,CRf,THM,,
469015814,Sledgehammer_lambdas/fta/fta0369.pfho.p,8265375,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,83.7108,37399964,--,UNK-Non,Non,UNK,,
469015817,Sledgehammer_lambdas/fta/fta0027.pfho.p,8265376,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.44444,2.40777,34149032,Theorem,THM-CRf,CRf,THM,,
469015820,Sledgehammer_lambdas/fta/fta0067.pfho.p,8265377,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.25,80.6244,35153856,--,UNK-Non,Non,UNK,,
469015823,Sledgehammer_lambdas/fta/fta0114.pfho.p,8265378,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.51595,3.23992,34259248,Theorem,THM-CRf,CRf,THM,,
469015826,Sledgehammer_lambdas/fta/fta0329.pfho.p,8265379,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,105.349,46013328,--,UNK-Non,Non,UNK,,
469015829,Sledgehammer_lambdas/fta/fta0332.pfho.p,8265380,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.8707,1.65404,33702776,Theorem,THM-CRf,CRf,THM,,
469015832,Sledgehammer_lambdas/fta/fta0241.pfho.p,8265381,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.70917,3.46912,33919524,Theorem,THM-CRf,CRf,THM,,
469015835,Sledgehammer_lambdas/fta/fta0194.pfho.p,8265382,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.19804,2.28372,33770488,Theorem,THM-CRf,CRf,THM,,
469015838,Sledgehammer_lambdas/fta/fta0201.pfho.p,8265383,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.24,85.5596,35490452,--,UNK-Non,Non,UNK,,
469015841,Sledgehammer_lambdas/fta/fta0372.pfho.p,8265384,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.1,82.0446,35624456,--,UNK-Non,Non,UNK,,
469015844,Sledgehammer_lambdas/fta/fta0411.pfho.p,8265385,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.85969,2.87099,33769564,Theorem,THM-CRf,CRf,THM,,
469015847,Sledgehammer_lambdas/fta/fta0236.pfho.p,8265386,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.19,82.6693,35890488,--,UNK-Non,Non,UNK,,
469015850,Sledgehammer_lambdas/fta/fta0178.pfho.p,8265387,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.5355,3.2384,34266372,Theorem,THM-CRf,CRf,THM,,
469015853,Sledgehammer_lambdas/fta/fta0090.pfho.p,8265388,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.18,83.4174,36349328,--,UNK-Non,Non,UNK,,
469015856,Sledgehammer_lambdas/fta/fta0345.pfho.p,8265389,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.0408,3.08795,33835960,Theorem,THM-CRf,CRf,THM,,
469015859,Sledgehammer_lambdas/fta/fta0138.pfho.p,8265390,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.36326,2.38875,33836292,Theorem,THM-CRf,CRf,THM,,
469015862,Sledgehammer_lambdas/fta/fta0305.pfho.p,8265391,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.5146,1.60841,33768916,Theorem,THM-CRf,CRf,THM,,
469015865,Sledgehammer_lambdas/fta/fta0276.pfho.p,8265392,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.23,86.0626,36628592,--,UNK-Non,Non,UNK,,
469015868,Sledgehammer_lambdas/fta/fta0385.pfho.p,8265393,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,81.5293,36887376,--,UNK-Non,Non,UNK,,
469015871,Sledgehammer_lambdas/fta/fta0050.pfho.p,8265394,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,108.886,43246996,--,UNK-Non,Non,UNK,,
469015874,Sledgehammer_lambdas/fta/fta0123.pfho.p,8265395,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.66966,1.70869,33834784,Theorem,THM-CRf,CRf,THM,,
469015877,Sledgehammer_lambdas/fta/fta0163.pfho.p,8265396,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.20448,2.35797,33769660,Theorem,THM-CRf,CRf,THM,,
469015880,Sledgehammer_lambdas/fta/fta0010.pfho.p,8265397,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.74492,2.75596,33900392,Theorem,THM-CRf,CRf,THM,,
469015883,Sledgehammer_lambdas/fta/fta0393.pfho.p,8265398,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.21,109.885,47386780,--,UNK-Non,Non,UNK,,
469015886,Sledgehammer_lambdas/fta/fta0046.pfho.p,8265399,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.16,83.4957,35186888,--,UNK-Non,Non,UNK,,
469015889,Sledgehammer_lambdas/fta/fta0135.pfho.p,8265400,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,91.3234,35231296,--,UNK-Non,Non,UNK,,
469015892,Sledgehammer_lambdas/fta/fta0308.pfho.p,8265401,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.84969,2.33181,33894952,Theorem,THM-CRf,CRf,THM,,
469015895,Sledgehammer_lambdas/fta/fta0175.pfho.p,8265402,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.37892,3.09923,33835440,Theorem,THM-CRf,CRf,THM,,
469015898,Sledgehammer_lambdas/fta/fta0348.pfho.p,8265403,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.29,85.5242,35174512,--,UNK-Non,Non,UNK,,
469015901,Sledgehammer_lambdas/fta/fta0006.pfho.p,8265404,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.52884,2.53011,33773956,Theorem,THM-CRf,CRf,THM,,
469015904,Sledgehammer_lambdas/fta/fta0407.pfho.p,8265405,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.1,81.9248,36061148,--,UNK-Non,Non,UNK,,
469015907,Sledgehammer_lambdas/fta/fta0220.pfho.p,8265406,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,102.414,29.8301,35291744,Theorem,THM-CRf,CRf,THM,,
469015910,Sledgehammer_lambdas/fta/fta0086.pfho.p,8265407,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,81.0188,35274024,--,UNK-Non,Non,UNK,,
469015913,Sledgehammer_lambdas/fta/fta0353.pfho.p,8265408,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.65021,2.60892,33834912,Theorem,THM-CRf,CRf,THM,,
469015916,Sledgehammer_lambdas/fta/fta0313.pfho.p,8265409,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.53883,2.71332,33770092,Theorem,THM-CRf,CRf,THM,,
469015919,Sledgehammer_lambdas/fta/fta0388.pfho.p,8265410,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.93734,2.95132,33835696,Theorem,THM-CRf,CRf,THM,,
469015922,Sledgehammer_lambdas/fta/fta0260.pfho.p,8265411,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,80.601,35231920,--,UNK-Non,Non,UNK,,
469015925,Sledgehammer_lambdas/fta/fta0287.pfho.p,8265412,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.2509,2.33664,33769564,Theorem,THM-CRf,CRf,THM,,
469015928,Sledgehammer_lambdas/fta/fta0152.pfho.p,8265413,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.28267,2.8505,33835828,Theorem,THM-CRf,CRf,THM,,
469015931,Sledgehammer_lambdas/fta/fta0021.pfho.p,8265414,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.20229,2.32752,33801920,Theorem,THM-CRf,CRf,THM,,
469015934,Sledgehammer_lambdas/fta/fta0061.pfho.p,8265415,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.22317,2.37831,33769952,Theorem,THM-CRf,CRf,THM,,
469015937,Sledgehammer_lambdas/fta/fta0189.pfho.p,8265416,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.04,104.266,38490756,--,UNK-Non,Non,UNK,,
469015940,Sledgehammer_lambdas/fta/fta0112.pfho.p,8265417,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.46842,1.64954,33703692,Theorem,THM-CRf,CRf,THM,,
469015943,Sledgehammer_lambdas/fta/fta0109.pfho.p,8265418,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.94626,3.29132,34291284,Theorem,THM-CRf,CRf,THM,,
469015946,Sledgehammer_lambdas/fta/fta0334.pfho.p,8265419,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.7346,2.62961,34220408,Theorem,THM-CRf,CRf,THM,,
469015949,Sledgehammer_lambdas/fta/fta0192.pfho.p,8265420,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.23799,2.4405,33941472,Theorem,THM-CRf,CRf,THM,,
469015952,Sledgehammer_lambdas/fta/fta0247.pfho.p,8265421,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.63708,1.71283,33768388,Theorem,THM-CRf,CRf,THM,,
469015955,Sledgehammer_lambdas/fta/fta0207.pfho.p,8265422,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.39284,1.53028,33768784,Theorem,THM-CRf,CRf,THM,,
469015958,Sledgehammer_lambdas/fta/fta0149.pfho.p,8265423,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.67721,2.73147,33771000,Theorem,THM-CRf,CRf,THM,,
469015961,Sledgehammer_lambdas/fta/fta0374.pfho.p,8265424,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,82.1919,35525820,--,UNK-Non,Non,UNK,,
469015964,Sledgehammer_lambdas/fta/fta0322.pfho.p,8265425,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,83.3225,36086532,--,UNK-Non,Non,UNK,,
469015967,Sledgehammer_lambdas/fta/fta0184.pfho.p,8265426,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.30932,2.34151,33770744,Theorem,THM-CRf,CRf,THM,,
469015970,Sledgehammer_lambdas/fta/fta0251.pfho.p,8265427,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.09,82.2885,35790972,--,UNK-Non,Non,UNK,,
469015973,Sledgehammer_lambdas/fta/fta0211.pfho.p,8265428,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.64931,1.74272,33834264,Theorem,THM-CRf,CRf,THM,,
469015976,Sledgehammer_lambdas/fta/fta0362.pfho.p,8265429,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.16,113.123,42463608,--,UNK-Non,Non,UNK,,
469015979,Sledgehammer_lambdas/fta/fta0291.pfho.p,8265430,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.35,84.1781,36365988,--,UNK-Non,Non,UNK,,
469015982,Sledgehammer_lambdas/fta/fta0144.pfho.p,8265431,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.69874,1.79584,33768652,Theorem,THM-CRf,CRf,THM,,
469015985,Sledgehammer_lambdas/fta/fta0379.pfho.p,8265432,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.47893,3.50274,33835780,Theorem,THM-CRf,CRf,THM,,
469015988,Sledgehammer_lambdas/fta/fta0037.pfho.p,8265433,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.48839,1.58627,33834660,Theorem,THM-CRf,CRf,THM,,
469015991,Sledgehammer_lambdas/fta/fta0077.pfho.p,8265434,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.57655,2.51803,33835176,Theorem,THM-CRf,CRf,THM,,
469015994,Sledgehammer_lambdas/fta/fta0104.pfho.p,8265435,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.97286,1.88707,33876960,Theorem,THM-CRf,CRf,THM,,
469015997,Sledgehammer_lambdas/fta/fta0339.pfho.p,8265436,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.58065,1.79383,33702776,Theorem,THM-CRf,CRf,THM,,
469016000,Sledgehammer_lambdas/fta/fta0040.pfho.p,8265437,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.11863,2.31928,33769696,Theorem,THM-CRf,CRf,THM,,
469016003,Sledgehammer_lambdas/fta/fta0395.pfho.p,8265438,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.35839,2.48175,33834780,Theorem,THM-CRf,CRf,THM,,
469016006,Sledgehammer_lambdas/fta/fta0133.pfho.p,8265439,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.0558,2.10776,33838884,Theorem,THM-CRf,CRf,THM,,
469016009,Sledgehammer_lambdas/fta/fta0173.pfho.p,8265440,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.08,82.8764,35788328,--,UNK-Non,Non,UNK,,
469016012,Sledgehammer_lambdas/fta/fta0226.pfho.p,8265441,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.45986,3.17016,33878044,Theorem,THM-CRf,CRf,THM,,
469016015,Sledgehammer_lambdas/fta/fta0401.pfho.p,8265442,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.13,82.6812,36071748,--,UNK-Non,Non,UNK,,
469016018,Sledgehammer_lambdas/fta/fta0168.pfho.p,8265443,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.79466,2.74628,33770216,Theorem,THM-CRf,CRf,THM,,
469016021,Sledgehammer_lambdas/fta/fta0355.pfho.p,8265444,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.25,81.7375,37326268,--,UNK-Non,Non,UNK,,
469016024,Sledgehammer_lambdas/fta/fta0080.pfho.p,8265445,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.25012,2.22143,33768784,Theorem,THM-CRf,CRf,THM,,
469016027,Sledgehammer_lambdas/fta/fta0128.pfho.p,8265446,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.607,1.68829,33768388,Theorem,THM-CRf,CRf,THM,,
469016030,Sledgehammer_lambdas/fta/fta0315.pfho.p,8265447,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.98179,2.73235,33836612,Theorem,THM-CRf,CRf,THM,,
469016033,Sledgehammer_lambdas/fta/fta0266.pfho.p,8265448,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.49169,1.57629,33768780,Theorem,THM-CRf,CRf,THM,,
469016036,Sledgehammer_lambdas/fta/fta0230.pfho.p,8265449,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.34,82.693,36051424,--,UNK-Non,Non,UNK,,
469016039,Sledgehammer_lambdas/fta/fta0343.pfho.p,8265450,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.06142,3.10277,33770612,Theorem,THM-CRf,CRf,THM,,
469016042,Sledgehammer_lambdas/fta/fta0096.pfho.p,8265451,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.12,83.0456,36522696,--,UNK-Non,Non,UNK,,
469016045,Sledgehammer_lambdas/fta/fta0303.pfho.p,8265452,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.66868,3.3702,33836484,Theorem,THM-CRf,CRf,THM,,
469016048,Sledgehammer_lambdas/fta/fta0398.pfho.p,8265453,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.16396,2.14793,33769960,Theorem,THM-CRf,CRf,THM,,
469016051,Sledgehammer_lambdas/fta/fta0270.pfho.p,8265454,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.38716,2.46907,33769952,Theorem,THM-CRf,CRf,THM,,
469016054,Sledgehammer_lambdas/fta/fta0056.pfho.p,8265455,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.90904,2.85601,33769168,Theorem,THM-CRf,CRf,THM,,
469016057,Sledgehammer_lambdas/fta/fta0383.pfho.p,8265456,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,83.2761,36383000,--,UNK-Non,Non,UNK,,
469016060,Sledgehammer_lambdas/fta/fta0125.pfho.p,8265457,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,86.8904,37580744,--,UNK-Non,Non,UNK,,
469016063,Sledgehammer_lambdas/fta/fta0318.pfho.p,8265458,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,81.0522,35764256,--,UNK-Non,Non,UNK,,
469016066,Sledgehammer_lambdas/fta/fta0165.pfho.p,8265459,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,122.923,52281316,--,UNK-Non,Non,UNK,,
469016069,Sledgehammer_lambdas/fta/fta0358.pfho.p,8265460,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,112.638,40746444,--,UNK-Non,Non,UNK,,
469016072,Sledgehammer_lambdas/fta/fta0016.pfho.p,8265461,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.69003,2.63636,33773792,Theorem,THM-CRf,CRf,THM,,
469016075,Sledgehammer_lambdas/fta/fta0376.pfho.p,8265462,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.11,80.4944,35191232,--,UNK-Non,Non,UNK,,
469016078,Sledgehammer_lambdas/fta/fta0038.pfho.p,8265463,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.28025,1.75389,33834264,Theorem,THM-CRf,CRf,THM,,
469016081,Sledgehammer_lambdas/fta/fta0205.pfho.p,8265464,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.16,82.0518,36100924,--,UNK-Non,Non,UNK,,
469016084,Sledgehammer_lambdas/fta/fta0078.pfho.p,8265465,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.69288,1.73273,33835180,Theorem,THM-CRf,CRf,THM,,
469016087,Sledgehammer_lambdas/fta/fta0190.pfho.p,8265466,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,6.36545,4.06842,34491364,Theorem,THM-CRf,CRf,THM,,
469016090,Sledgehammer_lambdas/fta/fta0245.pfho.p,8265467,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.2,81.015,37424468,--,UNK-Non,Non,UNK,,
469016093,Sledgehammer_lambdas/fta/fta0336.pfho.p,8265468,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.03,107.563,46358020,--,UNK-Non,Non,UNK,,
469016096,Sledgehammer_lambdas/fta/fta0110.pfho.p,8265469,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.73984,1.93551,33801320,Theorem,THM-CRf,CRf,THM,,
469016099,Sledgehammer_lambdas/fta/fta0063.pfho.p,8265470,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,4.74631,3.12523,34850076,Theorem,THM-CRf,CRf,THM,,
469016102,Sledgehammer_lambdas/fta/fta0023.pfho.p,8265471,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,3.17626,2.33117,34286368,Theorem,THM-CRf,CRf,THM,,
469016105,Sledgehammer_lambdas/fta/fta0285.pfho.p,8265472,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.21,110.566,41721364,--,UNK-Non,Non,UNK,,
